date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:59	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:17:57%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:17:59	130813/130813	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:01	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:17:59%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:01	133210/133210	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:03	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:01%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:03	166031/166031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:05	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:03%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:05	167360/167360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/3-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:07	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:05%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:07	138118/138118	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:09	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:07%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:09	118404/118404	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:00%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:11	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:09%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:11	145836/145836	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:13	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:11%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:13	191823/191823	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/4-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:15	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:13%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:15	139584/139584	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:17	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:15%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:17	136757/136757	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:19	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:18%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:19	178647/178647	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:21	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:19%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/6-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/6-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:21	144366/144366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/5-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:23	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:21%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:23	102016/102016	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:01%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/6-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/6-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:25	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:23%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:25	161791/161791	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:02%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:27	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:25%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:27	133276/133276	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:02%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:29	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:27%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:29	133563/133563	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:02%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:31	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:29%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:31	77192/77192	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:02%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/7-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:33	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:31%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:33	154899/154899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:35	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:33%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:35	100056/100056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:37	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:35%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:37	85779/85779	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:39	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:37%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:39	184517/184517	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/8-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:41	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:39%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:41	144056/144056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:43	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:41%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:43	165824/165824	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:03%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:45	73/73	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:43%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:45	158719/158719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:04%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:47	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:45%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/10-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/10-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:47	156610/156610	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:52:04%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/9-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:49	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:47%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:49	109920/109920	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:57%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/10-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/10-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:51	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:49%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:51	189070/189070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:53	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:51%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:53	118927/118927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:55	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:53%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:55	116684/116684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:57	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:55%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:57	176326/176326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/11-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:59	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:57%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:18:59	157776/157776	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-1.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-1.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:01	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:18:59%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-3.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-3.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:01	147581/147581	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Aug%202020%2009:51:58%20GMT	https://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-2.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-2.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
14:19:03	74/74	---M--	302	error ('Found')	text/html	date:Tue,%2006%20Oct%202020%2020:19:01%20GMT	http://switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-4.jpg	C:/Users/Galindo/Documents/Archive/test/testiiii/switch-cn.gtgres.com/switch/aabpa/sp/assets/images/course/detail/12-4.jpg	(from https://www.nintendoswitch.com.cn/mario_kart_8_deluxe/sp/course/index.html)
